Age,workclass,fnlwgt,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,class
26,2.0,224563,13,4.0,0.0,1.0,4.0,1.0,0,0,40,38.0,0.0
47,2.0,178686,11,4.0,7.0,1.0,4.0,1.0,0,0,40,38.0,0.0
55,1.0,98545,6,2.0,0.0,0.0,4.0,1.0,0,0,40,38.0,0.0
53,2.0,242606,9,2.0,13.0,0.0,4.0,1.0,0,0,40,38.0,0.0
17,2.0,270942,3,4.0,7.0,2.0,4.0,1.0,0,0,48,25.0,0.0
30,2.0,94235,9,4.0,2.0,2.0,4.0,1.0,0,0,40,38.0,0.0
49,2.0,71195,14,4.0,9.0,1.0,4.0,1.0,0,0,60,38.0,0.0
19,2.0,104112,9,4.0,11.0,4.0,2.0,1.0,0,0,30,13.0,0.0
45,2.0,261192,9,2.0,7.0,0.0,2.0,1.0,0,0,40,38.0,0.0
26,2.0,94936,12,4.0,11.0,1.0,4.0,1.0,0,0,40,38.0,0.0
38,2.0,296478,11,2.0,2.0,0.0,4.0,1.0,7298,0,40,38.0,1.0
36,5.0,119272,9,2.0,10.0,0.0,4.0,1.0,7298,0,40,38.0,1.0
33,2.0,85043,9,4.0,4.0,1.0,4.0,1.0,0,0,20,38.0,0.0
22,5.0,293364,10,4.0,10.0,3.0,2.0,0.0,0,0,40,38.0,0.0
43,4.0,241895,13,4.0,11.0,1.0,4.0,1.0,0,0,42,38.0,0.0
56,2.0,101128,12,3.0,7.0,1.0,4.0,1.0,0,0,25,19.0,0.0
31,2.0,156464,13,4.0,9.0,3.0,4.0,1.0,0,0,25,38.0,0.0
33,2.0,117963,13,2.0,3.0,0.0,4.0,1.0,0,0,40,38.0,1.0
26,2.0,192262,9,2.0,7.0,0.0,4.0,1.0,0,0,40,38.0,0.0
33,2.0,111363,13,2.0,3.0,0.0,4.0,1.0,0,0,40,38.0,1.0
46,1.0,329752,7,2.0,13.0,0.0,4.0,1.0,0,0,30,38.0,0.0
38,0.0,95432,9,2.0,0.0,0.0,4.0,1.0,0,0,40,38.0,1.0
65,2.0,161400,7,6.0,7.0,4.0,3.0,1.0,0,0,40,38.0,0.0
40,2.0,96129,11,2.0,12.0,0.0,4.0,1.0,0,0,40,38.0,1.0
42,2.0,111949,9,2.0,0.0,5.0,4.0,0.0,0,0,35,38.0,0.0
26,4.0,117125,5,2.0,2.0,0.0,4.0,1.0,0,0,40,31.0,0.0
36,2.0,348022,6,2.0,7.0,5.0,4.0,0.0,0,0,24,38.0,0.0
62,2.0,270092,14,2.0,9.0,0.0,4.0,1.0,0,0,40,38.0,1.0
43,2.0,180609,13,2.0,13.0,0.0,4.0,1.0,0,0,45,38.0,0.0
43,2.0,174575,13,0.0,3.0,1.0,4.0,1.0,0,1564,45,38.0,1.0
22,2.0,410439,9,3.0,11.0,1.0,4.0,1.0,0,0,55,38.0,0.0
28,2.0,92262,9,2.0,2.0,0.0,4.0,1.0,0,0,40,38.0,0.0
56,4.0,183081,10,2.0,11.0,0.0,4.0,1.0,0,0,45,38.0,0.0
22,2.0,362589,12,4.0,11.0,1.0,4.0,0.0,0,0,15,38.0,0.0
57,2.0,212448,13,0.0,3.0,1.0,4.0,0.0,0,0,45,38.0,1.0
39,2.0,481060,9,0.0,11.0,4.0,4.0,0.0,0,0,40,38.0,0.0
26,0.0,185885,10,4.0,0.0,4.0,4.0,0.0,0,0,15,38.0,0.0
17,2.0,89821,7,4.0,7.0,3.0,4.0,1.0,0,0,10,38.0,0.0
40,5.0,184018,11,2.0,6.0,0.0,4.0,1.0,0,0,38,38.0,1.0
45,2.0,256649,9,2.0,6.0,0.0,2.0,1.0,0,0,40,38.0,0.0
44,2.0,160323,9,4.0,2.0,1.0,2.0,1.0,0,0,40,38.0,0.0
20,1.0,350845,10,4.0,0.0,3.0,4.0,0.0,0,0,10,38.0,0.0
33,2.0,267404,9,2.0,2.0,5.0,4.0,0.0,0,0,40,38.0,0.0
23,2.0,35633,10,4.0,11.0,1.0,4.0,1.0,0,0,40,38.0,0.0
46,4.0,80914,14,0.0,3.0,1.0,4.0,1.0,0,0,30,38.0,0.0
38,2.0,172927,9,2.0,11.0,0.0,4.0,1.0,0,0,50,38.0,0.0
54,2.0,174319,9,0.0,13.0,1.0,4.0,1.0,0,0,40,38.0,0.0
46,2.0,214955,3,0.0,2.0,1.0,4.0,0.0,0,2339,45,38.0,0.0
25,2.0,344991,10,2.0,2.0,0.0,4.0,1.0,0,0,40,38.0,0.0
46,2.0,108699,10,0.0,11.0,1.0,4.0,0.0,0,0,40,38.0,0.0
36,1.0,117312,10,2.0,13.0,5.0,4.0,0.0,0,0,40,38.0,0.0
23,2.0,396099,9,4.0,7.0,1.0,4.0,0.0,0,0,25,38.0,0.0
29,2.0,134152,9,5.0,6.0,1.0,4.0,1.0,0,0,40,38.0,0.0
44,2.0,162028,10,2.0,0.0,5.0,4.0,0.0,0,2415,6,38.0,1.0
19,2.0,25429,10,4.0,0.0,3.0,4.0,0.0,0,0,16,38.0,0.0
19,2.0,232392,9,4.0,7.0,2.0,4.0,0.0,0,0,40,38.0,0.0
35,2.0,220098,9,2.0,7.0,5.0,4.0,0.0,0,0,40,38.0,1.0
27,2.0,301302,13,4.0,2.0,1.0,4.0,1.0,0,0,50,38.0,0.0
46,4.0,277946,12,5.0,2.0,1.0,4.0,1.0,0,0,40,38.0,0.0
34,2.0,196164,9,4.0,7.0,1.0,4.0,0.0,0,0,35,38.0,0.0
44,2.0,115562,10,2.0,12.0,0.0,4.0,1.0,0,0,40,38.0,0.0
45,2.0,96975,10,0.0,5.0,4.0,4.0,0.0,0,0,40,38.0,0.0
25,2.0,86872,13,2.0,3.0,0.0,4.0,1.0,0,0,55,38.0,1.0
52,3.0,132178,13,2.0,3.0,0.0,4.0,1.0,0,0,50,38.0,1.0
20,2.0,416103,10,4.0,5.0,3.0,4.0,1.0,0,0,40,38.0,0.0
28,2.0,108574,10,4.0,7.0,1.0,4.0,0.0,0,0,40,38.0,0.0
50,5.0,288353,13,2.0,10.0,0.0,4.0,1.0,0,0,40,38.0,1.0
34,2.0,227689,11,0.0,12.0,1.0,4.0,0.0,0,0,64,38.0,0.0
28,2.0,166481,4,2.0,5.0,0.0,3.0,1.0,0,2179,40,32.0,0.0
41,2.0,445382,14,2.0,3.0,0.0,4.0,1.0,0,1977,65,38.0,1.0
28,2.0,110145,9,2.0,0.0,0.0,4.0,1.0,0,0,40,38.0,0.0
46,4.0,317253,9,2.0,2.0,0.0,4.0,1.0,0,0,25,38.0,0.0
32,2.0,364657,10,2.0,3.0,0.0,4.0,1.0,0,0,50,38.0,0.0
41,1.0,42346,10,0.0,7.0,1.0,2.0,0.0,0,0,24,38.0,0.0
24,2.0,241951,9,4.0,5.0,4.0,2.0,0.0,0,0,40,38.0,0.0
33,2.0,118500,10,0.0,3.0,4.0,4.0,0.0,0,0,40,38.0,0.0
46,2.0,188386,16,2.0,3.0,0.0,4.0,1.0,15024,0,60,38.0,1.0
31,5.0,1033222,10,2.0,6.0,0.0,4.0,1.0,0,0,40,38.0,0.0
35,2.0,92440,8,0.0,2.0,1.0,4.0,1.0,0,0,50,38.0,1.0
52,2.0,190762,2,2.0,6.0,0.0,4.0,1.0,0,0,40,25.0,0.0
30,2.0,426017,7,4.0,7.0,3.0,4.0,0.0,0,0,19,38.0,0.0
34,1.0,243867,7,5.0,6.0,1.0,2.0,1.0,0,0,40,38.0,0.0
34,5.0,240283,9,0.0,13.0,4.0,4.0,0.0,0,0,40,38.0,0.0
20,2.0,61777,10,2.0,11.0,0.0,4.0,1.0,0,0,30,38.0,0.0
17,2.0,175024,7,4.0,5.0,3.0,4.0,1.0,2176,0,18,38.0,0.0
32,5.0,92003,13,2.0,3.0,5.0,4.0,0.0,0,0,40,38.0,1.0
29,2.0,188401,9,0.0,4.0,1.0,4.0,1.0,0,0,40,38.0,0.0
33,2.0,228528,6,4.0,2.0,4.0,4.0,0.0,0,0,35,38.0,0.0
25,2.0,133373,9,2.0,13.0,0.0,4.0,1.0,0,0,60,38.0,0.0
36,0.0,255191,14,4.0,9.0,1.0,4.0,1.0,0,1408,40,38.0,0.0
23,2.0,204653,9,4.0,5.0,1.0,4.0,1.0,0,0,72,5.0,0.0
63,3.0,222289,9,2.0,3.0,0.0,4.0,1.0,0,0,40,38.0,1.0
47,1.0,287480,14,2.0,9.0,0.0,4.0,1.0,0,0,40,38.0,0.0
40,4.0,204116,13,3.0,9.0,1.0,4.0,0.0,2174,0,40,38.0,0.0
30,2.0,29662,12,2.0,7.0,5.0,4.0,0.0,0,0,25,38.0,1.0
27,2.0,116358,10,4.0,2.0,3.0,1.0,1.0,0,1980,40,29.0,0.0
33,2.0,208405,14,2.0,9.0,0.0,4.0,1.0,0,0,50,38.0,1.0
34,1.0,284843,9,4.0,4.0,1.0,2.0,1.0,594,0,60,38.0,0.0
34,1.0,117018,10,4.0,10.0,1.0,4.0,0.0,0,0,40,38.0,0.0
23,2.0,81281,10,2.0,0.0,0.0,4.0,1.0,0,0,40,38.0,0.0
42,1.0,340148,10,2.0,0.0,5.0,4.0,0.0,0,0,40,38.0,0.0
29,2.0,363425,13,4.0,9.0,1.0,4.0,1.0,0,0,40,38.0,0.0
45,2.0,45857,9,0.0,0.0,1.0,4.0,0.0,0,0,28,38.0,0.0
24,0.0,191073,9,4.0,1.0,3.0,4.0,1.0,0,0,40,38.0,0.0
44,2.0,116632,10,2.0,9.0,0.0,4.0,1.0,0,0,40,38.0,1.0
27,2.0,405855,5,4.0,2.0,2.0,4.0,1.0,0,0,40,25.0,0.0
20,2.0,298227,10,4.0,11.0,1.0,4.0,1.0,0,0,35,38.0,0.0
44,2.0,290521,9,6.0,3.0,4.0,2.0,0.0,0,0,40,38.0,0.0
51,2.0,56915,9,2.0,2.0,0.0,0.0,1.0,0,0,40,38.0,0.0
20,2.0,146538,9,2.0,6.0,0.0,4.0,1.0,0,0,40,38.0,0.0
19,2.0,206399,9,4.0,6.0,3.0,2.0,0.0,0,0,40,38.0,0.0
45,3.0,197332,10,2.0,2.0,0.0,4.0,1.0,0,0,55,38.0,1.0
60,2.0,245062,9,2.0,2.0,0.0,4.0,1.0,0,0,40,38.0,1.0
44,4.0,234885,9,2.0,11.0,5.0,4.0,0.0,0,0,40,38.0,1.0
40,2.0,72887,11,2.0,6.0,0.0,1.0,1.0,0,0,40,38.0,1.0
30,2.0,180374,9,2.0,3.0,5.0,4.0,0.0,0,0,40,38.0,0.0
38,2.0,351299,10,2.0,13.0,0.0,2.0,1.0,0,0,50,38.0,0.0
23,2.0,54012,9,2.0,13.0,0.0,4.0,1.0,0,0,60,38.0,0.0
44,2.0,116632,12,4.0,4.0,3.0,4.0,1.0,0,0,40,38.0,0.0
54,1.0,288825,9,2.0,13.0,0.0,2.0,1.0,0,0,40,38.0,0.0
32,2.0,132601,13,2.0,9.0,0.0,4.0,1.0,0,0,50,38.0,0.0
50,2.0,193374,2,3.0,2.0,4.0,4.0,1.0,0,0,40,38.0,0.0
24,2.0,170070,13,4.0,12.0,1.0,4.0,0.0,0,0,20,38.0,0.0
37,2.0,126708,9,2.0,0.0,5.0,4.0,0.0,0,0,60,38.0,0.0
52,2.0,35598,9,0.0,13.0,4.0,4.0,1.0,0,0,40,38.0,0.0
38,2.0,33983,10,2.0,13.0,0.0,4.0,1.0,0,0,40,38.0,0.0
49,2.0,192776,14,2.0,3.0,0.0,4.0,1.0,0,1977,45,38.0,1.0
30,2.0,118551,13,2.0,12.0,5.0,4.0,0.0,0,0,16,38.0,1.0
60,2.0,201965,10,4.0,9.0,4.0,4.0,1.0,0,0,40,38.0,1.0
35,2.0,285020,9,4.0,2.0,1.0,4.0,1.0,0,0,40,38.0,0.0
30,2.0,303990,9,4.0,13.0,1.0,4.0,1.0,0,0,60,38.0,0.0
67,2.0,49401,11,0.0,7.0,1.0,4.0,0.0,0,0,24,38.0,0.0
46,2.0,279196,13,4.0,2.0,1.0,4.0,0.0,0,0,40,38.0,0.0
17,2.0,211870,5,4.0,7.0,1.0,4.0,1.0,0,0,6,38.0,0.0
22,2.0,281432,10,4.0,5.0,3.0,4.0,1.0,0,0,30,38.0,0.0
27,2.0,161155,6,4.0,7.0,1.0,4.0,1.0,0,0,40,38.0,0.0
23,2.0,197904,9,4.0,7.0,4.0,4.0,0.0,0,0,35,38.0,0.0
33,2.0,111746,12,2.0,2.0,0.0,4.0,1.0,0,0,45,31.0,0.0
43,4.0,170721,10,2.0,2.0,0.0,4.0,1.0,0,0,20,38.0,0.0
28,5.0,70100,13,4.0,9.0,1.0,4.0,1.0,0,0,20,38.0,0.0
41,2.0,193626,9,3.0,2.0,4.0,4.0,0.0,0,0,40,38.0,0.0
25,2.0,189775,10,3.0,0.0,3.0,2.0,0.0,0,0,20,38.0,0.0
59,1.0,286967,9,2.0,13.0,0.0,4.0,1.0,0,0,45,38.0,0.0
45,1.0,164427,13,0.0,9.0,4.0,4.0,0.0,0,0,40,38.0,0.0
38,2.0,91039,13,2.0,11.0,0.0,4.0,1.0,15024,0,60,38.0,1.0
40,2.0,347934,9,4.0,7.0,1.0,4.0,0.0,0,0,35,38.0,0.0
46,0.0,371373,9,0.0,0.0,1.0,4.0,1.0,0,0,40,38.0,0.0
35,2.0,32220,12,4.0,3.0,1.0,4.0,0.0,0,0,60,38.0,0.0
34,2.0,187251,9,0.0,9.0,4.0,4.0,0.0,0,0,25,38.0,0.0
33,2.0,178107,13,4.0,2.0,3.0,4.0,1.0,0,0,20,38.0,0.0
41,2.0,343121,9,0.0,0.0,4.0,4.0,0.0,0,0,36,38.0,0.0
20,2.0,262749,10,4.0,6.0,3.0,4.0,1.0,0,0,40,38.0,0.0
23,2.0,403107,3,4.0,7.0,3.0,4.0,1.0,0,0,40,7.0,0.0
26,2.0,64293,10,4.0,9.0,1.0,4.0,0.0,0,0,35,38.0,0.0
23,1.0,324960,9,4.0,4.0,1.0,4.0,1.0,0,0,40,30.0,0.0
62,1.0,114060,9,2.0,13.0,0.0,4.0,1.0,0,0,40,38.0,0.0
52,2.0,48925,10,2.0,0.0,0.0,4.0,1.0,0,0,40,38.0,0.0
58,2.0,180980,10,0.0,7.0,4.0,4.0,0.0,0,0,42,9.0,0.0
25,2.0,181054,13,4.0,11.0,1.0,4.0,0.0,0,0,40,38.0,0.0
24,2.0,388093,13,4.0,3.0,1.0,2.0,1.0,0,0,40,38.0,0.0
19,2.0,249609,10,4.0,10.0,3.0,4.0,1.0,0,0,8,38.0,0.0
43,2.0,112131,10,2.0,3.0,0.0,4.0,1.0,0,0,40,38.0,0.0
47,1.0,543162,9,5.0,0.0,4.0,2.0,0.0,0,0,40,38.0,0.0
39,2.0,91996,9,0.0,7.0,4.0,4.0,0.0,0,0,40,38.0,0.0
49,2.0,141944,11,3.0,5.0,4.0,4.0,1.0,0,1380,42,38.0,0.0
32,2.0,37070,11,4.0,2.0,1.0,4.0,1.0,0,0,45,38.0,0.0
34,2.0,337587,10,2.0,9.0,0.0,4.0,1.0,0,0,50,38.0,1.0
28,2.0,189346,9,0.0,2.0,1.0,4.0,1.0,0,0,45,38.0,0.0
25,2.0,267044,10,4.0,0.0,1.0,0.0,0.0,0,0,20,38.0,0.0
34,2.0,108116,13,2.0,9.0,0.0,4.0,1.0,0,0,50,38.0,1.0
38,3.0,99146,13,2.0,3.0,0.0,4.0,1.0,15024,0,80,38.0,1.0
50,2.0,196232,9,2.0,3.0,0.0,4.0,1.0,7688,0,50,38.0,1.0
24,1.0,248344,10,0.0,5.0,1.0,2.0,1.0,0,0,50,38.0,0.0
37,1.0,186035,10,2.0,12.0,0.0,4.0,1.0,0,0,45,38.0,1.0
44,2.0,177905,10,0.0,6.0,4.0,4.0,1.0,0,0,58,38.0,1.0
28,2.0,85812,10,2.0,11.0,5.0,4.0,0.0,0,0,40,38.0,0.0
42,2.0,221172,13,2.0,3.0,0.0,4.0,1.0,0,0,40,38.0,1.0
74,2.0,99183,10,0.0,0.0,1.0,4.0,0.0,0,0,9,38.0,0.0
38,4.0,190387,9,2.0,2.0,0.0,4.0,1.0,0,0,50,38.0,0.0
44,4.0,202692,14,2.0,9.0,0.0,4.0,1.0,0,0,40,38.0,0.0
44,2.0,109339,7,0.0,6.0,4.0,3.0,0.0,0,0,46,32.0,0.0
26,2.0,108658,9,4.0,6.0,1.0,4.0,1.0,0,0,40,38.0,0.0
36,2.0,197202,9,2.0,7.0,0.0,2.0,1.0,0,0,40,38.0,0.0
41,2.0,101739,12,2.0,3.0,5.0,4.0,0.0,0,0,50,38.0,1.0
67,2.0,231559,15,2.0,9.0,0.0,4.0,1.0,20051,0,48,38.0,1.0
39,1.0,207853,8,2.0,12.0,0.0,4.0,1.0,0,0,50,38.0,0.0
57,2.0,190942,2,6.0,8.0,1.0,2.0,0.0,0,0,30,38.0,0.0
29,2.0,102345,11,5.0,2.0,1.0,4.0,1.0,0,0,40,38.0,0.0
31,3.0,41493,13,4.0,4.0,1.0,4.0,0.0,0,0,45,38.0,0.0
44,2.0,210525,10,2.0,13.0,0.0,4.0,1.0,0,0,40,38.0,0.0
29,2.0,133937,16,4.0,9.0,3.0,4.0,1.0,0,0,40,38.0,0.0
30,2.0,237903,10,4.0,5.0,4.0,4.0,0.0,0,0,40,38.0,0.0
27,2.0,163862,9,4.0,13.0,1.0,4.0,1.0,0,0,40,38.0,0.0
27,2.0,201872,10,2.0,11.0,0.0,4.0,1.0,0,0,50,38.0,0.0
32,2.0,84179,9,4.0,5.0,1.0,4.0,0.0,0,0,45,38.0,0.0
58,2.0,51662,6,2.0,7.0,5.0,4.0,0.0,0,0,8,38.0,0.0
35,1.0,233327,10,2.0,10.0,0.0,4.0,1.0,0,0,40,38.0,0.0
21,2.0,259510,9,4.0,5.0,3.0,4.0,1.0,0,0,36,38.0,0.0
28,2.0,184831,10,4.0,2.0,4.0,4.0,1.0,0,0,40,38.0,0.0
46,4.0,245724,10,0.0,3.0,1.0,4.0,1.0,0,0,50,38.0,0.0
36,4.0,27053,9,5.0,7.0,4.0,4.0,0.0,0,0,40,38.0,0.0
72,2.0,205343,7,6.0,0.0,4.0,4.0,0.0,0,0,40,38.0,0.0
35,2.0,229328,9,2.0,6.0,5.0,2.0,0.0,0,0,40,38.0,0.0
33,0.0,319560,11,0.0,2.0,4.0,2.0,0.0,0,0,40,38.0,1.0
69,2.0,136218,7,4.0,6.0,1.0,4.0,0.0,0,0,40,38.0,0.0
35,2.0,54576,9,2.0,6.0,0.0,4.0,1.0,0,0,40,38.0,0.0
34,2.0,148291,9,2.0,12.0,5.0,4.0,0.0,0,0,32,38.0,0.0
30,2.0,152453,7,2.0,7.0,0.0,4.0,1.0,0,0,40,25.0,0.0
28,2.0,114053,13,4.0,13.0,1.0,4.0,1.0,0,0,55,38.0,0.0
54,2.0,212960,13,2.0,11.0,0.0,4.0,1.0,0,0,35,38.0,1.0
47,2.0,264052,10,2.0,9.0,0.0,4.0,1.0,0,0,50,38.0,1.0
24,2.0,82804,9,4.0,5.0,4.0,2.0,0.0,0,0,40,38.0,0.0
52,4.0,334273,13,2.0,9.0,0.0,4.0,1.0,0,0,60,38.0,1.0
20,2.0,27337,9,4.0,5.0,3.0,0.0,1.0,0,0,48,38.0,0.0
43,3.0,188436,14,2.0,3.0,0.0,4.0,1.0,5013,0,45,38.0,0.0
45,2.0,433665,4,5.0,7.0,4.0,4.0,0.0,0,0,40,25.0,0.0
29,4.0,110663,9,5.0,2.0,1.0,4.0,1.0,0,0,35,38.0,0.0
47,2.0,87490,14,0.0,3.0,4.0,4.0,1.0,0,0,42,38.0,0.0
24,2.0,354351,9,4.0,2.0,3.0,4.0,1.0,0,0,40,38.0,0.0
51,2.0,95469,9,2.0,9.0,0.0,4.0,1.0,0,0,40,38.0,0.0
17,2.0,242718,7,4.0,11.0,3.0,4.0,1.0,0,0,12,38.0,0.0
37,2.0,22463,11,2.0,2.0,0.0,4.0,1.0,0,1977,40,38.0,1.0
27,2.0,158156,16,4.0,9.0,1.0,4.0,0.0,0,0,70,38.0,0.0
29,2.0,350162,13,2.0,3.0,5.0,4.0,1.0,0,0,40,38.0,1.0
36,4.0,28738,12,0.0,11.0,4.0,4.0,0.0,0,0,35,38.0,0.0
58,1.0,283635,13,4.0,9.0,1.0,4.0,0.0,0,0,40,38.0,0.0
26,4.0,86646,10,2.0,2.0,0.0,4.0,1.0,0,0,45,38.0,0.0
57,2.0,69884,9,2.0,11.0,0.0,4.0,1.0,0,0,40,38.0,1.0
59,2.0,199713,9,2.0,2.0,0.0,4.0,1.0,0,0,40,38.0,0.0
27,2.0,181659,9,2.0,6.0,0.0,4.0,1.0,0,0,40,38.0,0.0
31,4.0,340939,13,4.0,12.0,1.0,4.0,1.0,0,0,40,38.0,0.0
21,2.0,197747,10,4.0,11.0,3.0,4.0,0.0,0,0,24,38.0,0.0
29,2.0,34292,10,4.0,0.0,1.0,4.0,1.0,0,0,60,38.0,0.0
18,2.0,156764,7,4.0,7.0,3.0,4.0,1.0,0,0,40,38.0,0.0
52,2.0,25826,6,2.0,2.0,0.0,4.0,1.0,0,1887,47,38.0,1.0
57,3.0,103948,13,0.0,9.0,1.0,4.0,1.0,0,0,80,38.0,0.0
60,2.0,39352,4,4.0,13.0,1.0,4.0,1.0,0,0,48,38.0,1.0
31,2.0,168387,13,2.0,9.0,0.0,4.0,1.0,7688,0,40,1.0,1.0
23,2.0,117789,13,4.0,0.0,3.0,4.0,0.0,0,0,40,38.0,0.0
27,2.0,267147,9,4.0,11.0,3.0,4.0,1.0,0,0,40,38.0,0.0
42,4.0,214242,15,2.0,9.0,0.0,4.0,1.0,0,1902,50,38.0,1.0
25,2.0,200408,10,4.0,12.0,1.0,4.0,1.0,2174,0,40,38.0,0.0
49,2.0,136455,13,4.0,9.0,1.0,4.0,0.0,0,0,45,38.0,0.0
32,2.0,239824,13,4.0,12.0,1.0,4.0,1.0,0,0,40,38.0,0.0
19,2.0,217039,10,4.0,0.0,3.0,4.0,1.0,0,0,28,38.0,0.0
60,2.0,51290,4,0.0,7.0,1.0,4.0,0.0,0,0,40,38.0,0.0
42,1.0,175674,5,2.0,7.0,0.0,4.0,1.0,0,0,40,38.0,0.0
35,4.0,194404,12,4.0,4.0,1.0,4.0,1.0,0,0,40,38.0,0.0
48,2.0,45612,9,4.0,0.0,4.0,2.0,0.0,0,0,37,38.0,0.0
51,2.0,410114,14,2.0,2.0,0.0,4.0,1.0,0,0,40,38.0,1.0
29,2.0,182521,9,4.0,2.0,1.0,0.0,1.0,0,0,40,38.0,0.0
36,1.0,339772,9,5.0,3.0,1.0,2.0,1.0,0,0,40,38.0,0.0
17,2.0,169658,6,4.0,7.0,3.0,4.0,0.0,0,0,21,38.0,0.0
52,2.0,200853,14,0.0,9.0,1.0,4.0,0.0,6849,0,60,38.0,0.0
24,2.0,247564,9,4.0,2.0,1.0,4.0,1.0,0,0,40,38.0,0.0
24,2.0,249909,9,2.0,5.0,0.0,4.0,1.0,0,0,50,38.0,0.0
26,1.0,208122,13,4.0,9.0,3.0,4.0,1.0,1055,0,40,38.0,0.0
27,2.0,109881,13,4.0,7.0,3.0,4.0,0.0,0,0,20,38.0,0.0
39,2.0,207824,9,4.0,5.0,3.0,4.0,1.0,0,0,60,38.0,0.0
30,2.0,369027,9,2.0,13.0,0.0,2.0,1.0,0,0,45,38.0,0.0
50,4.0,114117,9,2.0,3.0,0.0,4.0,1.0,0,0,32,38.0,0.0
52,3.0,51048,13,2.0,11.0,0.0,4.0,1.0,0,0,55,38.0,0.0
46,2.0,102388,15,2.0,9.0,0.0,4.0,1.0,15024,0,45,38.0,1.0
23,2.0,190483,13,4.0,11.0,3.0,4.0,0.0,0,0,20,38.0,0.0
45,2.0,462440,7,6.0,7.0,1.0,2.0,0.0,0,0,20,38.0,0.0
65,2.0,109351,5,6.0,8.0,4.0,2.0,0.0,0,0,24,38.0,0.0
29,2.0,34383,11,2.0,13.0,0.0,4.0,1.0,0,0,55,38.0,0.0
47,2.0,241832,5,3.0,5.0,4.0,4.0,1.0,0,0,40,7.0,0.0
30,2.0,124187,9,4.0,4.0,3.0,2.0,1.0,0,0,60,38.0,0.0
34,2.0,153614,9,2.0,11.0,0.0,4.0,1.0,0,0,45,38.0,1.0
38,4.0,267556,9,2.0,11.0,0.0,4.0,1.0,0,0,64,38.0,0.0
33,2.0,205469,10,2.0,3.0,0.0,4.0,1.0,0,0,40,38.0,1.0
49,2.0,268090,13,2.0,11.0,0.0,4.0,1.0,0,0,26,38.0,1.0
47,4.0,165039,10,4.0,7.0,4.0,2.0,0.0,0,0,40,38.0,0.0
49,1.0,120451,6,5.0,7.0,4.0,2.0,0.0,0,0,40,38.0,0.0
43,2.0,154374,10,2.0,2.0,0.0,4.0,1.0,15024,0,60,38.0,1.0
30,2.0,103649,13,2.0,0.0,5.0,2.0,0.0,0,0,40,38.0,1.0
58,4.0,35723,9,2.0,2.0,0.0,4.0,1.0,0,0,60,38.0,0.0
19,2.0,262601,9,4.0,7.0,3.0,4.0,0.0,0,0,14,38.0,0.0
21,2.0,226181,13,4.0,5.0,1.0,4.0,1.0,0,0,40,38.0,0.0
33,2.0,175697,13,2.0,3.0,0.0,4.0,1.0,15024,0,60,38.0,1.0
47,3.0,248145,3,2.0,13.0,0.0,4.0,1.0,0,0,50,4.0,0.0
52,4.0,289436,16,2.0,9.0,0.0,4.0,1.0,0,0,60,38.0,1.0
26,2.0,75654,9,0.0,2.0,1.0,4.0,1.0,0,0,55,38.0,0.0
60,2.0,199378,9,2.0,2.0,0.0,4.0,1.0,0,0,40,38.0,0.0
21,2.0,160968,10,4.0,5.0,3.0,4.0,1.0,0,0,40,38.0,0.0
36,2.0,188563,10,2.0,11.0,0.0,4.0,1.0,5178,0,50,38.0,1.0
31,2.0,55849,10,2.0,2.0,0.0,4.0,1.0,0,0,45,38.0,0.0
50,3.0,195322,16,5.0,9.0,1.0,4.0,1.0,0,0,40,38.0,1.0
31,1.0,402089,9,0.0,0.0,4.0,4.0,0.0,0,0,40,38.0,0.0
71,2.0,78277,9,2.0,2.0,0.0,4.0,1.0,0,0,15,38.0,0.0
30,5.0,169496,13,2.0,12.0,0.0,4.0,1.0,0,0,40,38.0,1.0
20,2.0,130959,10,4.0,7.0,3.0,4.0,1.0,0,0,20,38.0,0.0
24,2.0,556660,9,4.0,3.0,2.0,4.0,1.0,4101,0,50,38.0,0.0
35,2.0,292472,16,2.0,9.0,0.0,1.0,1.0,0,0,40,35.0,1.0
38,5.0,143774,10,5.0,3.0,1.0,4.0,0.0,0,0,45,38.0,0.0
27,2.0,288341,9,4.0,6.0,3.0,4.0,0.0,0,0,32,38.0,0.0
29,5.0,71592,10,4.0,0.0,4.0,1.0,0.0,0,0,40,29.0,0.0
34,2.0,106742,9,2.0,2.0,0.0,4.0,1.0,0,0,45,38.0,0.0
44,2.0,219288,4,2.0,2.0,0.0,4.0,1.0,0,0,35,38.0,0.0
43,2.0,174524,9,2.0,6.0,0.0,4.0,1.0,0,0,40,38.0,1.0
44,4.0,335183,8,2.0,5.0,0.0,2.0,1.0,0,0,40,38.0,1.0
35,2.0,261293,14,4.0,11.0,1.0,4.0,1.0,0,0,60,38.0,0.0
27,2.0,111900,10,4.0,9.0,1.0,4.0,1.0,0,0,40,38.0,0.0
43,1.0,194360,14,4.0,9.0,1.0,4.0,1.0,0,0,38,38.0,0.0
20,2.0,81145,10,4.0,11.0,1.0,4.0,0.0,0,0,25,38.0,0.0
42,2.0,341204,12,0.0,9.0,4.0,4.0,0.0,8614,0,40,38.0,1.0
27,5.0,249362,10,2.0,13.0,0.0,4.0,1.0,3411,0,40,38.0,0.0
42,2.0,247019,9,2.0,2.0,0.0,2.0,1.0,0,0,40,38.0,1.0
